Eleocharis bonariensis,NOME_ACEITO,
Eleocharis capillacea,NOME_ACEITO,
Eleocharis debilis,NOME_ACEITO,
Eleocharis elata,SINONIMO,Eleocharis elata
Eleocharis elegans,NOME_ACEITO,
Eleocharis elongata,NOME_ACEITO,
Eleocharis filiculmis,NOME_ACEITO,
Eleocharis fistulosa,SINONIMO,Eleocharis fistulosa
Eleocharis flavescens,NOME_ACEITO,
Eleocharis geniculata,NOME_ACEITO,
Eleocharis interstincta,NOME_ACEITO,
Eleocharis maculosa,NOME_ACEITO,
Eleocharis minarum,NOME_ACEITO,
Eleocharis minima,NOME_ACEITO,
Eleocharis montana,NOME_ACEITO,
Eleocharis mutata,NOME_ACEITO,
Eleocharis nana,NOME_ACEITO,
Eleocharis nodulosa,SINONIMO,Eleocharis nodulosa
Eleocharis nudipes,NOME_ACEITO,
Eleocharis radicans,NOME_ACEITO,
Eleocharis retroflexa,NOME_ACEITO,
Eleocharis sellowiana,NOME_ACEITO,
Eleocharis subarticulata,NOME_ACEITO,
Fimbristylis aestivalis,NOME_ACEITO,
Fimbristylis autumnalis,NOME_ACEITO,
Fimbristylis complanata,NOME_ACEITO,
Fimbristylis cymosa,NOME_ACEITO,
Fimbristylis dichotoma,NOME_ACEITO,
Fimbristylis diphylla,SINONIMO,Fimbristylis diphylla
Fimbristylis miliacea,NOME_ACEITO,
Fimbristylis spadicea,NOME_ACEITO,
Fimbristylis squarrosa,NOME_ACEITO,
Fuirena incompleta,NOME_ACEITO,
Fuirena robusta,NOME_ACEITO,
Fuirena umbellata,NOME_ACEITO,
Hyparrhenia rufa,NOME_ACEITO,
Kyllinga odorata,SINONIMO,Kyllinga odorata
Kyllinga pumila,SINONIMO,Kyllinga pumila
Lipocarpha humboldtiana,SINONIMO,Lipocarpha humboldtiana
Lipocarpha micrantha,SINONIMO,Lipocarpha micrantha
Lipocarpha salzmanniana,SINONIMO,Lipocarpha salzmanniana
Lipocarpha sellowiana,SINONIMO,Lipocarpha sellowiana
Pycreus flavescens,SINONIMO,Pycreus flavescens
Pycreus macrostachyos,SINONIMO,Pycreus macrostachyos
Pycreus polystachyos,SINONIMO,Pycreus polystachyos
Rhynchospora barbata,NOME_ACEITO,
Rhynchospora brittonii,NOME_ACEITO,
Rhynchospora cephalotes,NOME_ACEITO,
Rhynchospora contracta,NOME_ACEITO,
Rhynchospora corymbosa,NOME_ACEITO,
Rhynchospora cyperoides,SINONIMO,Rhynchospora cyperoides
Rhynchospora gigantea,NOME_ACEITO,
Rhynchospora holoschoenoides,NOME_ACEITO,
Rhynchospora marisculus,NOME_ACEITO,
Rhynchospora nervosa,NOME_ACEITO,
Rhynchospora pubera,NOME_ACEITO,
Rhynchospora riparia,NOME_ACEITO,
Rhynchospora schomburgkiana,NOME_ACEITO,
Rhynchospora subplumosa,NOME_ACEITO,
Rhynchospora tenerrima,NOME_ACEITO,
Rhynchospora tenuis,NOME_ACEITO,
Rhynchospora trispicata,NOME_ACEITO,
Rhynchospora velutina,NOME_ACEITO,
Schoenoplectus californicus,NOME_ACEITO,
Scirpus californicus,SINONIMO,Scirpus californicus
Scirpus cubensis,SINONIMO,Scirpus cubensis
Scirpus giganteus,SINONIMO,Scirpus giganteus
Scirpus maritimus,SINONIMO,Scirpus maritimus
Scirpus submersus,SINONIMO,Scirpus submersus
Scleria bracteata,NOME_ACEITO,
Scleria distans,NOME_ACEITO,
Scleria hirtella,NOME_ACEITO,
Scleria melaleuca,SINONIMO,Scleria melaleuca
Scleria microcarpa,NOME_ACEITO,
Scleria mitis,NOME_ACEITO,
Scleria pterota,SINONIMO,Scleria pterota
Scleria secans,NOME_ACEITO,
Websteria confervoides,SINONIMO,Websteria confervoides
Dioscorea marginata,NOME_ACEITO,
Drosera communis,NOME_ACEITO,
Drosera intermedia,NOME_ACEITO,
Elatine lindbergii,NOME_ACEITO,
Equisetum giganteum,NOME_ACEITO,
Agarista chlorantha,NOME_ACEITO,
Gaylussacia brasiliensis,NOME_ACEITO,
Eriocaulon angustifolium,SINONIMO,Eriocaulon angustifolium
Eriocaulon aquatile,NOME_ACEITO,
Eriocaulon humboldtii,NOME_ACEITO,
Eriocaulon magnificum,NOME_ACEITO,
Eriocaulon modestum,NOME_ACEITO,
Eriocaulon obtusum,NOME_ACEITO,
Eriocaulon setaceum,NOME_ACEITO,
Leiothrix pilulifera,NOME_ACEITO,
Leiothrix rufula,NOME_ACEITO,
Paepalanthus bifidus,NOME_ACEITO,
Paepalanthus lamarckii,NOME_ACEITO,
